StockId,week1,weeks2,weeks3,weeks4,weeks5,weeks6
1,0.7571441,0.146405115,0.016201992,0.00728546,0.072637119,0.000326215
2,0.684009654,0.188106864,0.013863164,0.007212213,0.1065836,0.000224505
3,0.603322152,0.16643091,0.157579922,0.007274785,0.06523057,0.000161662
4,0.890454055,0.061980561,0.014602996,0.010470958,0.022397521,9.39E-05
5,0.788155107,0.13613337,0.01607258,0.024500322,0.034908354,0.000230266
6,0.708684457,0.07519897,0.021125936,0.161575375,0.033122659,0.000292603
7,0.620152672,0.173774385,0.120814249,0.005564037,0.079592875,0.000101781
8,0.702065966,0.202029721,0.011525915,0.004929322,0.079231606,0.00021747
9,0.573350661,0.187218103,0.037764697,0.018194328,0.183013531,0.000458681
10,0.877082745,0.061282124,0.04998588,0.002047444,0.009601807,0
11,0.795348045,0.092953906,0.058106842,0.016699327,0.036465877,0.000426003
12,0.753449194,0.182891998,0.021493925,0.004937793,0.037081861,0.000145229
13,0.56634591,0.389655609,0.03418587,0.003735123,0.005950874,0.000126614
14,0.869050749,0.071522482,0.026820931,0.004996056,0.027346831,0.00026295
15,0.918146253,0.040776407,0.016400843,0.007974722,0.016701776,0
16,0.846560847,0.117724868,0.008597884,0.005952381,0.021164021,0
17,0.697988431,0.160219723,0.022294508,0.013824743,0.105565188,0.000107406
18,0.629773413,0.207671487,0.058479623,0.01000696,0.09382105,0.000247467
19,0.46542889,0.336724842,0.037653175,0.012179725,0.147567768,0.0004456
21,0.863339552,0.107625933,0.01457556,0.003498134,0.010960821,0
22,0.752655757,0.131208728,0.038123949,0.018169886,0.05965711,0.00018457
25,0.370031498,0.381730913,0.012449378,0.040047998,0.193340333,0.00239988
26,0.61630334,0.054962894,0.264378479,0.05890538,0.001623377,0.003826531
27,0.859915127,0.089006277,0.020334188,0.003668995,0.026898594,0.000176819
28,0.739220136,0.154098755,0.01653944,0.013135273,0.076748504,0.000257891
29,0.830756387,0.101051929,0.013892136,0.008949741,0.045349808,0
30,0.67244087,0.260743349,0.03350307,0.013658212,0.0196545,0
31,0.963636364,0.03209453,0.001753383,0.000952925,0.001524681,3.81E-05
32,0.918206487,0.045893096,0.009002024,0.007968299,0.017444114,0.00148598
33,0.896411093,0.042414356,0.030179445,0.004078303,0.026916803,0
34,0.830472103,0.128755365,0.012875536,0.010729614,0.017167382,0
36,0.70064083,0.132285627,0.010833079,0.006103143,0.149832164,0.000305157
38,0.397702487,0.392613058,0.017594881,0.003635306,0.18729097,0.001163298
39,0.75,0.204545455,0.045454545,0,0,0
40,0.435506158,0.344127366,0.015079603,0.013998198,0.19080805,0.000480625
42,0.635403979,0.192854243,0.028420625,0.008932197,0.134388957,0
43,0.960715126,0.024935309,0.001646671,0.000940955,0.011761938,0
44,0.493272123,0.21323413,0.043691626,0.044878898,0.204448314,0.000474909
45,0.730812815,0.257958175,0.006284125,0.00133924,0.003605645,0
46,0.751555791,0.149452458,0.050315982,0.00757393,0.041053596,4.82E-05
47,0.895432692,0.086418269,0.007572115,0.004447115,0.006009615,0.000120192
48,0.584035521,0.178414653,0.048236541,0.021494525,0.167465563,0.000353196
49,0.866936299,0.079979778,0.00768453,0.003842265,0.041456016,0.000101112
50,0.873205453,0.053806249,0.044396188,0.002895404,0.025576065,0.000120642
51,0.386626356,0.379571996,0.201138182,0.003141858,0.029462327,5.93E-05
52,0.960096889,0.018103009,0.002804691,0.011218766,0.007776645,0
53,0.876600935,0.089449075,0.014027241,0.005285627,0.014027241,0.00060988
54,0.649461567,0.188265874,0.031934645,0.013367991,0.116598589,0.000371333
55,0.774039381,0.119862359,0.016822787,0.02141082,0.067673485,0.000191168
56,0.623417722,0.151503165,0.03147604,0.040122061,0.152972423,0.00050859
57,0.91986456,0.042889391,0.013544018,0.014672686,0.009029345,0
58,0.795160617,0.174384647,0.008760951,0.007926575,0.012932833,0.000834376
59,0.499838109,0.195078517,0.045167557,0.044277157,0.214991096,0.000647564
60,0.567119155,0.215686275,0.059954751,0.017722474,0.138763198,0.000754148
61,0.594059406,0.232382062,0.03960396,0.037856727,0.092603378,0.003494467
62,0.506553527,0.440109099,0.005985302,0.022577468,0.024774604,0
63,0.672289157,0.138420348,0.051405622,0.034002677,0.103882195,0
64,0.487360718,0.180774988,0.045318477,0.057625146,0.228421753,0.000498919
65,0.876091476,0.098960499,0.00956341,0.002494802,0.012889813,0
66,0.775862069,0.112068966,0.034482759,0.025862069,0.051724138,0
68,0.532994924,0.157360406,0.033840948,0.221658206,0.054145516,0
69,0.948148148,0.044444444,0.005555556,0.001851852,0,0
70,0.61952862,0.252525253,0.026936027,0.016835017,0.084175084,0
71,0.75,0.127192982,0.01754386,0.004385965,0.100877193,0
72,0.849206349,0.111111111,0.015873016,0.015873016,0.007936508,0
73,0.985185185,0.009876543,0.004938272,0,0,0
1001,0.488675152,0.239672058,0.077950043,0.02020927,0.17296711,0.000526366
1002,0.437546877,0.290523452,0.018977517,0.018506567,0.234096736,0.000348851
1003,0.448663591,0.299744112,0.025943705,0.010889258,0.214385775,0.000373559
1004,0.388318554,0.342694901,0.013203167,0.023916753,0.231363115,0.000503511
1005,0.456420851,0.282720979,0.020243914,0.023527961,0.216685425,0.00040087
1006,0.427000216,0.299547121,0.084106103,0.006901014,0.182014233,0.000431313
1007,0.678816693,0.202852615,0.010036978,0.008452192,0.099841521,0
1008,0.587709285,0.174086758,0.007990868,0.008561644,0.221270928,0.000380518
1009,0.36980198,0.230940594,0.01980198,0.174257426,0.20470297,0.00049505
1010,0.35870983,0.30617811,0.014941302,0.038301909,0.246175738,0.03569311
1011,0.705824154,0.235076842,0.009234219,0.010025724,0.039773102,6.60E-05
1012,0.422630948,0.326269492,0.019592163,0.005197921,0.226309476,0
1013,0.38893672,0.329746018,0.013560052,0.007748601,0.259362893,0.000645717
1014,0.6,0.177483444,0.022516556,0.021192053,0.177483444,0.001324503
1016,0.438241349,0.273796687,0.009950005,0.012400745,0.265268111,0.000343104
1017,0.423864204,0.352970544,0.047179231,0.015601598,0.158637044,0.001747379
1018,0.400752194,0.3054743,0.029043042,0.008775595,0.255745926,0.000208943
1019,0.417887433,0.3307633,0.0154202,0.01310717,0.221279877,0.00154202
1020,0.370118846,0.336162988,0.04646591,0.017514074,0.229291395,0.000446788
1021,0.428828247,0.327417719,0.015349866,0.009034756,0.218862358,0.000507053
1022,0.463409142,0.24611574,0.012159424,0.011934249,0.265931097,0.000450349
1023,0.442293064,0.237742895,0.019362423,0.015766544,0.284489316,0.000345758
1024,0.42097218,0.309538367,0.01681443,0.012228676,0.239376338,0.001070009
1025,0.516322089,0.27257889,0.053862894,0.020130577,0.131664853,0.005440696
1026,0.339978448,0.460344828,0.006681034,0.004418103,0.18825431,0.000323276
1027,0.32938306,0.364064134,0.01394214,0.007145347,0.284942489,0.00052283
1028,0.327802797,0.348186774,0.059255748,0.02536146,0.239393221,0
1029,0.410122164,0.275125757,0.015090853,0.008315368,0.290729905,0.000615953
1030,0.395331419,0.301710149,0.065784546,0.027587068,0.20946199,0.000124828
1031,0.505082932,0.231139647,0.012841091,0.005350455,0.244515784,0.001070091
1032,0.336654804,0.351886121,0.010533808,0.008825623,0.291530249,0.000569395
1033,0.449438202,0.303370787,0.101123596,0.02247191,0.112359551,0.011235955
1034,0.626865672,0.220149254,0.020522388,0.013059701,0.119402985,0
1035,0.460194175,0.316504854,0.016504854,0.009708738,0.197087379,0
1036,0.489574179,0.234241432,0.006950547,0.007909243,0.261005033,0.000319565
1037,0.624224886,0.245004823,0.028937578,0.006476505,0.094942814,0.000413394
1038,0.600913242,0.38739726,0.000913242,0.000365297,0.010410959,0
1039,0.232765152,0.617708333,0.006344697,0.031439394,0.111742424,0
1040,0.948371724,0.027799841,0.004765687,0.008737093,0.010325655,0
1041,0.376077423,0.324109078,0.020968799,0.011895761,0.248097182,0.018851757
1042,0.348832133,0.320781489,0.012660991,0.02106527,0.236629557,0.060030561
1043,0.388217523,0.266238671,0.010725076,0.008383686,0.298338369,0.028096677
1044,0.379252076,0.263683785,0.011167438,0.209389464,0.136286827,0.00022041
1045,0.384615385,0.417948718,0.015384615,0.023076923,0.156410256,0.002564103
1046,0.439053403,0.305452952,0.012270707,0.013209792,0.229700119,0.000313028
1047,0.358619264,0.324720959,0.014675486,0.008474576,0.293096321,0.000413394
1049,0.33611934,0.409542954,0.008358019,0.007934829,0.237621667,0.000423191
1050,0.54206418,0.213356461,0.032090199,0.012142238,0.199479618,0.000867303
1051,0.483140005,0.292959266,0.034799029,0.03129215,0.15673051,0.00107904
1053,0.375847351,0.388902837,0.032262114,0.013432086,0.189053477,0.000502134
1054,0.17029651,0.335607452,0.347415377,0.115455261,0.030963002,0.000262398
1055,0.781851821,0.195526028,0.007148263,0.001681944,0.013623749,0.000168194
1056,0.254545455,0.538461538,0.008391608,0.002797203,0.193006993,0.002797203
1100,0.401960784,0.348039216,0.023284314,0.018382353,0.208333333,0
1101,0.547400612,0.241590214,0.012232416,0.003058104,0.195718654,0
1102,0.935115376,0.031528444,0.003427005,0.007996345,0.021704364,0.000228467
1103,0.674242424,0.30661882,0.006778309,0.001594896,0.01076555,0
1104,0.41273326,0.403951701,0.030735456,0.007683864,0.144895719,0
1105,0.81498829,0.097189696,0.012880562,0,0.074941452,0
1106,0.666666667,0.192307692,0.012820513,0.038461538,0.08974359,0
1107,0.297752809,0.553370787,0.014044944,0.008426966,0.126404494,0
1109,0.793103448,0.103448276,0.034482759,0,0.068965517,0
1111,0.408284819,0.353537841,0.02411554,0.021764442,0.19200627,0.000291088
1112,0.734865375,0.128451381,0.008060367,0.004630424,0.123477963,0.000514492
1113,0.470149254,0.350746269,0.007462687,0.029850746,0.141791045,0
1115,0.352763819,0.392964824,0.03718593,0.012060302,0.205025126,0
1117,0.309063228,0.417159233,0.011329035,0.013747089,0.248298406,0.000403009
1118,0.378267096,0.331722163,0.013247404,0.010442774,0.265902852,0.000417711
1119,0.59144385,0.159358289,0.026737968,0.011764706,0.209625668,0.001069519
1120,0.235826297,0.561519903,0.013268999,0.008443908,0.180337756,0.000603136
1121,0.794871795,0.102564103,0,0.025641026,0.076923077,0
1122,0.607329843,0.162303665,0.023560209,0.009162304,0.196335079,0.001308901
1123,0.333619505,0.407108516,0.010817308,0.011332418,0.23643544,0.000686813
1124,0.465932668,0.272428006,0.013997621,0.007469086,0.239702343,0.000470276
1125,0.380434783,0.423913043,0.010869565,0.032608696,0.152173913,0
1126,0.495166598,0.299362402,0.008535582,0.010026738,0.186034554,0.000874126
1127,0.439459616,0.310769157,0.018927901,0.016760584,0.213745605,0.000337138
1128,0.365579904,0.310261892,0.008818813,0.006948156,0.308123998,0.000267237
1129,0.432302481,0.318926893,0.015134958,0.014697847,0.218391433,0.000546388
1130,0.401126849,0.302136317,0.049143125,0.010955474,0.236168714,0.00046952
1131,0.422591362,0.263787375,0.010631229,0.00730897,0.295016611,0.000664452
1133,0.426710098,0.282301846,0.006514658,0.010857763,0.272529859,0.001085776
1134,0.427424152,0.503866746,0.040452112,0.009071981,0.019036288,0.000148721
1135,0.438292792,0.275630503,0.010296971,0.00820773,0.267198926,0.000373079
1136,0.388310649,0.40592474,0.006138244,0.012276488,0.187083,0.00026688
1137,0.469724241,0.301468791,0.0119992,0.007421727,0.208963847,0.000422194
1138,0.415929204,0.326427997,0.030571199,0.008447305,0.217819791,0.000804505
1139,0.959766585,0.026719902,0.000614251,0.000921376,0.011977887,0
1140,0.515503876,0.220930233,0.015503876,0.015503876,0.23255814,0
1141,0.411823465,0.28732292,0.043134762,0.020492796,0.236862816,0.00036324
1142,0.384278003,0.382759784,0.011470985,0.017965587,0.203103914,0.000421727
1143,0.294672324,0.448844884,0.005657709,0.008015087,0.24233852,0.000471476
1144,0.420495758,0.301680253,0.012210947,0.012144402,0.248577608,0.004891033
1145,0.419175544,0.32746642,0.016674386,0.008800371,0.227420102,0.000463177
1146,0.694677871,0.033613445,0.016806723,0.109243697,0.145658263,0
1148,0.508742004,0.460127932,0.002132196,0.000852878,0.028144989,0
1149,0.713714834,0.13890665,0.007832481,0.006873402,0.131393862,0.001278772
1153,0.442696943,0.312409846,0.013261365,0.015401796,0.215857801,0.000372249
1155,0.41914564,0.324152598,0.017985139,0.012077612,0.226166408,0.000472602
1156,0.338119886,0.415873546,0.010574943,0.00601102,0.228919686,0.000500918
1157,0.331693036,0.413915535,0.011772767,0.010963,0.230970475,0.000685187
1159,0.329736483,0.479327578,0.024988642,0.005679237,0.160154475,0.000113585
1160,0.265596189,0.44606638,0.011524278,0.054778734,0.221880762,0.000153657
1161,0.761245675,0.128027682,0.041522491,0.010380623,0.058823529,0
1162,0.257400257,0.516087516,0.014157014,0.007722008,0.202059202,0.002574003
1164,0.49931654,0.183362624,0.151239992,0.05506737,0.1108182,0.000195274
1165,0.533182717,0.340016944,0.037842417,0.007060152,0.081332957,0.000564812
1166,0.373263683,0.310934346,0.011159919,0.009141636,0.28635878,0.009141636
1167,0.447654657,0.295547247,0.010707002,0.122025833,0.114887831,0.00917743
1169,0.6,0.177777778,0.111111111,0.022222222,0.088888889,0
1170,0.444956285,0.340791577,0.076337313,0.015605904,0.121744853,0.000564069
1171,0.715863897,0.16497275,0.0101635,0.008837826,0.099130947,0.00103108
1172,0.453178749,0.348834246,0.014566611,0.008153905,0.174969211,0.000297278
1173,0.382352941,0.411764706,0.029411765,0,0.176470588,0
1174,0.491902834,0.186234818,0.022267206,0.076923077,0.220647773,0.002024291
1175,0.355263158,0.394736842,0.026315789,0,0.223684211,0
1176,0.617647059,0.117647059,0.073529412,0,0.191176471,0
1177,0.617283951,0.222222222,0.049382716,0.012345679,0.098765432,0
1178,0.860465116,0.069767442,0.009302326,0.009302326,0.051162791,0
1179,0.315479379,0.446438136,0.072308516,0.144750937,0.021023032,0
1180,0.427730895,0.277342568,0.047170763,0.011027805,0.236425377,0.000302592
1181,0.196704428,0.31033299,0.01338826,0.333676622,0.005835908,0.140061792
1182,0.554299754,0.251760852,0.014414414,0.010647011,0.168222768,0.000655201
1200,0.294701309,0.584390344,0.013707038,0.004398527,0.102291326,0.000511457
1201,0.709096193,0.156931125,0.005618522,0.019955439,0.10830185,9.69E-05
1202,0.445079263,0.26015933,0.009173574,0.007403235,0.277701778,0.00048282
1203,0.435340254,0.255409458,0.039769319,0.029388697,0.239584775,0.000507497
1204,0.40719854,0.320782883,0.024216288,0.013766794,0.233040305,0.00099519
1205,0.377488237,0.399203764,0.023163228,0.005790807,0.193268187,0.001085776
1206,0.381375839,0.327684564,0.029194631,0.010738255,0.25033557,0.000671141
1207,0.316271464,0.374979558,0.008830744,0.006214227,0.29321341,0.000490597
1209,0.64116095,0.093667546,0.04353562,0.009234828,0.209762533,0.002638522
1210,0.332368747,0.392793165,0.011919526,0.026457214,0.235910156,0.000551192
1211,0.421216156,0.281513538,0.010375055,0.007212605,0.278517532,0.001165113
1212,0.35451505,0.346153846,0.018394649,0.010033445,0.267558528,0.003344482
1213,0.577380952,0.220238095,0.008928571,0.074404762,0.116071429,0.00297619
1214,0.291717418,0.498781973,0.015225335,0.011571255,0.181485993,0.001218027
1215,0.430989383,0.364979228,0.015079243,0.015848592,0.172488075,0.000615479
1216,0.365678586,0.378439452,0.011165758,0.005582879,0.238734547,0.000398777
1217,0.603825137,0.182149362,0.016393443,0.010928962,0.18579235,0.000910747
1218,0.625718391,0.127873563,0.041666667,0.007902299,0.194683908,0.002155172
1219,0.445171849,0.292962357,0.018003273,0.018003273,0.224222586,0.001636661
1220,0.513859275,0.260127932,0.012793177,0.019189765,0.194029851,0
1221,0.463709677,0.38172043,0.033602151,0.008064516,0.11155914,0.001344086
1222,0.438596491,0.333333333,0.035087719,0.01754386,0.175438596,0
1223,0.413310413,0.424852652,0.008104126,0.006876228,0.146119843,0.000736739
1225,0.388888889,0.319444444,0.240740741,0.027777778,0.023148148,0
1226,0.230588235,0.535294118,0.008235294,0.02,0.203529412,0.002352941
1227,0.236099107,0.298761164,0.265053299,0.00619418,0.193171997,0.000720254
1228,0.304947461,0.378064799,0.031085814,0.01357268,0.271891419,0.000437828
1231,0.292717087,0.362044818,0.006652661,0.007352941,0.331232493,0
1232,0.281045752,0.435800127,0.009065992,0.012861058,0.260805397,0.000421674
1233,0.627592426,0.112714157,0.016230839,0.008115419,0.233543733,0.001803427
1234,0.546580773,0.2135778,0.021308226,0.013379584,0.204162537,0.00099108
1235,0.81233244,0.155495979,0.008042895,0.016085791,0.008042895,0
1237,0.315375303,0.34503632,0.00877724,0.006658596,0.323849879,0.000302663
1238,0.508780488,0.214146341,0.01902439,0.02195122,0.235609756,0.000487805
1239,0.317425432,0.353532182,0.020722135,0.007535322,0.300784929,0
1240,0.488888889,0.311111111,0.022222222,0,0.177777778,0
1241,0.306052054,0.358105989,0.009720916,0.00752587,0.318281593,0.000313578
1242,0.29787939,0.361829026,0.007620941,0.008614977,0.324055666,0
1243,0.68,0.186666667,0.04,0.013333333,0.08,0
1244,0.600995025,0.144278607,0.016915423,0.009950249,0.226865672,0.000995025
1245,0.606837607,0.153846154,0.094017094,0.025641026,0.11965812,0
1246,0.607739666,0.168865435,0.019349164,0.019349164,0.183817062,0.000879507
1247,0.506612785,0.026818516,0.012123439,0.005878031,0.44856723,0
1248,0.270949721,0.322905028,0.006703911,0.007541899,0.369832402,0.022067039
1249,0.705574152,0.222165624,0.002328628,0.001382623,0.068548974,0
1250,0.310727969,0.428735632,0.048659004,0.00651341,0.204597701,0.000766284
1252,0.337349398,0.409638554,0.012048193,0.048192771,0.192771084,0
1253,0.447400881,0.247488987,0.01030837,0.00969163,0.284669604,0.000440529
1254,0.854090672,0.033350703,0.008337676,0.003647733,0.099531006,0.001042209
1255,0.336842105,0.522807018,0.014035088,0.010526316,0.115789474,0
1256,0.443512304,0.250745712,0.00857569,0.010160328,0.286446682,0.000559284
1257,0.32755529,0.328153019,0.021817095,0.005977286,0.316198446,0.000298864
1258,0.904761905,0.023809524,0,0,0.047619048,0.023809524
1259,0.508982036,0.22754491,0.035928144,0.077844311,0.149700599,0
1260,0.22979903,0.306306306,0.015384615,0.243797644,0.204573805,0.0001386
1261,0.108303249,0.241877256,0.034296029,0.077617329,0.537906137,0
1262,0.296083727,0.363605672,0.006752194,0.008102633,0.325455773,0
1263,0.294776119,0.36431479,0.006105834,0.006105834,0.328697422,0
1264,0.444444444,0.296296296,0,0,0.259259259,0
1265,0.476190476,0.333333333,0.023809524,0,0.166666667,0
1267,0.753271028,0.112149533,0.013084112,0.014953271,0.106542056,0
1269,0.380530973,0.433628319,0.008849558,0.008849558,0.168141593,0
1270,0.215816704,0.351256467,0.007390983,0.175351072,0.250184775,0
1271,0.503664921,0.192670157,0.017801047,0.006282723,0.279581152,0
1272,0.725490196,0.137254902,0.019607843,0.039215686,0.078431373,0
1273,0.589618022,0.160626836,0.02546523,0.013712047,0.208619001,0.001958864
1274,0.372036963,0.376456408,0.020891924,0.017677782,0.212133387,0.000803536
1277,0.347953216,0.35380117,0.052631579,0.014619883,0.230994152,0
1278,0.684210526,0.157894737,0.01754386,0.035087719,0.105263158,0
1279,0.357142857,0.551020408,0.051020408,0.020408163,0.020408163,0
1280,0.72519084,0.145038168,0.06870229,0.007633588,0.053435115,0
1282,0.62585034,0.24829932,0.006802721,0.006802721,0.112244898,0
1283,0.547794118,0.272058824,0.018382353,0.036764706,0.125,0
1284,0.694444444,0.083333333,0,0.055555556,0.166666667,0
1285,0.640200286,0.19241774,0.018597997,0.012160229,0.136623748,0
1286,0.394067797,0.394067797,0.025423729,0.033898305,0.152542373,0
1287,0.328431373,0.411764706,0.014705882,0.012254902,0.232843137,0
1288,0.508365508,0.277992278,0.036036036,0.012870013,0.164736165,0
1289,0.200121286,0.545178896,0.010915706,0.008489994,0.234081261,0.001212856
1290,0.724489796,0.173469388,0.030612245,0.020408163,0.051020408,0
1292,0.691729323,0.187969925,0.030075188,0.045112782,0.045112782,0
1293,0.388489209,0.402877698,0.151079137,0.014388489,0.043165468,0
1296,0.342222222,0.417777778,0.013333333,0.008888889,0.217777778,0
1297,0.452240717,0.26709347,0.211267606,0.007426376,0.061715749,0.000256082
1299,0.305343511,0.290076336,0.366412214,0.015267176,0.022900763,0
1300,0.890995261,0.057925224,0.009478673,0.005265929,0.036334913,0
1301,0.75,0,0.25,0,0,0
1302,0.495798319,0.285714286,0.050420168,0.058823529,0.100840336,0.008403361
1303,0.153936545,0.808460635,0.019976498,0.003525264,0.012925969,0.001175088
1304,0.356756757,0.394594595,0.032432432,0.016216216,0.2,0
1305,0.6,0.2,0.114285714,0.028571429,0.057142857,0
1306,0.323863636,0.392045455,0.017045455,0.008522727,0.258522727,0
1307,0.439370079,0.342519685,0.02992126,0.009448819,0.178740157,0
1308,0.430232558,0.523255814,0,0.046511628,0,0
1313,0.777777778,0.148148148,0.037037037,0,0.037037037,0
1314,0.420512821,0.333333333,0.035897436,0.030769231,0.179487179,0
1315,0.642857143,0.035714286,0.321428571,0,0,0
1316,0.410621762,0.341968912,0.034974093,0.007772021,0.204663212,0
1317,0.291187739,0.406130268,0.01532567,0.011494253,0.275862069,0
1318,0.571428571,0.371428571,0,0.028571429,0.028571429,0
1319,0.111111111,0.055555556,0.111111111,0.694444444,0.027777778,0
1320,0.791469194,0.161137441,0.009478673,0.018957346,0.018957346,0
1321,0.599807136,0.181292189,0.017357763,0.115718419,0.084860174,0.00096432
1322,0.658536585,0.195121951,0.097560976,0.024390244,0.024390244,0
1323,0.561983471,0.024793388,0.008264463,0.318181818,0.08677686,0
1324,0.6,0.4,0,0,0,0
1325,0.591836735,0.204081633,0.06122449,0.040816327,0.102040816,0
1326,0.46184739,0.285140562,0.024096386,0.016064257,0.212851406,0
1327,0.493333333,0.213333333,0.053333333,0.026666667,0.213333333,0
1328,0.253731343,0.402985075,0.014925373,0.014925373,0.313432836,0
1330,0.727272727,0.113636364,0.068181818,0.045454545,0.045454545,0
1331,0.685185185,0.185185185,0.018518519,0,0.092592593,0.018518519
1332,0.38247158,0.296296296,0.010084342,0.007884122,0.302713605,0.000550055
1334,0.119760479,0.502994012,0.011976048,0.011976048,0.353293413,0
1336,0.416666667,0.289658635,0.011044177,0.012550201,0.269076305,0.001004016
1338,0.666666667,0.19047619,0,0,0.142857143,0
1339,0.696428571,0.107142857,0.107142857,0,0.089285714,0
1340,0.723076923,0.184615385,0.020512821,0.015384615,0.056410256,0
1342,0.312563323,0.500506586,0.014690983,0.009118541,0.162107396,0.001013171
1344,0.732394366,0.183098592,0.042253521,0,0.042253521,0
1345,0.488372093,0.244186047,0,0.046511628,0.220930233,0
1346,0.333126069,0.421576247,0.046789989,0.009948702,0.18778175,0.000777242
1349,0.702676864,0.073613767,0.019120459,0.007648184,0.195028681,0.001912046
1350,0.294157609,0.496433424,0.014945652,0.0078125,0.185971467,0.000679348
1352,0.6,0.266666667,0.133333333,0,0,0
1353,0.52173913,0.260869565,0.043478261,0.086956522,0.086956522,0
1357,0.406015038,0.428571429,0.030075188,0.037593985,0.097744361,0
1358,0.322488584,0.410159817,0.041552511,0.00890411,0.216324201,0.000570776
1359,0.245833333,0.545833333,0.016666667,0.016666667,0.175,0
1360,0.477226627,0.424303891,0.003687996,0.002581597,0.09201549,0.0001844
1361,0.235294118,0.482352941,0.035294118,0,0.247058824,0
1370,0.191071429,0.367857143,0.396428571,0.00625,0.038392857,0
1377,0.369373345,0.292291851,0.011032657,0.00912033,0.317740512,0.000441306
1378,0.42242293,0.3292475,0.016220451,0.012626146,0.219206488,0.000276485
1379,0.575539568,0.225419664,0.007194245,0.011990408,0.179856115,0
1380,0.331753555,0.625592417,0.011848341,0.004739336,0.026066351,0
1382,0.598631699,0.155074116,0.019384265,0.010262258,0.215507412,0.001140251
1387,0.437878351,0.210002883,0.189391756,0.014125108,0.148313635,0.000288268
1388,0.363825544,0.343969479,0.012832741,0.088181739,0.184600711,0.006589786
1400,0.592543276,0.151797603,0.043275632,0.011318242,0.200399467,0.000665779
1402,0.272727273,0.462450593,0.007905138,0.023715415,0.229249012,0.003952569
1403,0.492924528,0.29009434,0.016509434,0.018867925,0.181603774,0
1404,0.575790622,0.21046892,0.018538713,0.006543075,0.18865867,0
1405,0.308411215,0.53271028,0.009345794,0.018691589,0.121495327,0.009345794
1407,0.441260219,0.251492606,0.006980803,0.007899329,0.291999633,0.000367411
1408,0.26744186,0.534883721,0.011627907,0.023255814,0.151162791,0.011627907
1409,0.614917606,0.127493495,0.016478751,0.007805724,0.232437121,0.000867303
1410,0.339130435,0.373913043,0.017391304,0.008695652,0.260869565,0
1411,0.8,0.2,0,0,0,0
1412,0.303225806,0.490322581,0.006451613,0.012903226,0.187096774,0
1413,0.166666667,0.666666667,0,0,0.166666667,0
1414,0.515789474,0.263157895,0,0,0.221052632,0
1415,0.282352941,0.541176471,0.011764706,0.011764706,0.152941176,0
1417,0.485203797,0.236739252,0.054159687,0.066443328,0.155220547,0.002233389
1418,0.447619048,0.333333333,0.038095238,0.00952381,0.171428571,0
1419,0.288562434,0.367960825,0.010493179,0.005946135,0.327037426,0
1450,0.440050121,0.29743911,0.010807424,0.006813376,0.244576709,0.000313259
1451,0.60203808,0.177527487,0.024135157,0.007776884,0.187986055,0.000536337
1452,0.27716716,0.365096053,0.1636242,0.012711459,0.181114403,0.000286725
1454,0.76980198,0.111386139,0.012376238,0.012376238,0.094059406,0
1457,0.5,0.319444444,0.013888889,0.013888889,0.152777778,0
1458,0.631669338,0.187084955,0.00721319,0.006297229,0.167620792,0.000114495
1459,0.466227348,0.292147172,0.010982976,0.009884679,0.220757825,0
1460,0.588235294,0.235294118,0.098039216,0.039215686,0.039215686,0
1461,0.677056555,0.025385604,0.010282776,0.029562982,0.257712082,0
1462,0.360458107,0.178420735,0.115129596,0.250753466,0.095238095,0
1464,0.486956522,0.313043478,0.034782609,0.02173913,0.143478261,0
1465,0.513809276,0.289734237,0.028139656,0.028139656,0.139134966,0.001042209
1466,0.706154684,0.203976035,0.005718954,0.004084967,0.079520697,0.000544662
1467,0.429918649,0.282968029,0.034405928,0.027048034,0.22540028,0.000259081
1469,0.442307692,0.26127321,0.021220159,0.115384615,0.138594164,0.021220159
1472,0.974358974,0.006617039,0.00165426,0.002894955,0.014061208,0.000413565
1473,0.849043716,0.081967213,0.012295082,0.007513661,0.049180328,0
1474,0.765363128,0.12849162,0.022346369,0.005586592,0.078212291,0
1475,0.288837745,0.499424626,0.010069045,0.035097814,0.165995397,0.000575374
1476,0.611918605,0.120639535,0.020348837,0.007267442,0.238372093,0.001453488
1477,0.459400938,0.244677012,0.007939372,0.007939372,0.279321545,0.000721761
1478,0.640449438,0.151685393,0.016853933,0,0.191011236,0
1481,0.519396552,0.256465517,0.017780172,0.009159483,0.196659483,0.000538793
1482,0.587209302,0.206395349,0.039244186,0.014534884,0.149709302,0.002906977
1483,0.775494248,0.101083436,0.003239138,0.003239138,0.116608958,0.000335083
1484,0.352997327,0.375811378,0.069158076,0.030927835,0.17067583,0.000429553
1485,0.255186203,0.478005499,0.009747563,0.116220945,0.140589853,0.000249938
1486,0.448179272,0.292250233,0.01774043,0.025210084,0.215686275,0.000933707
1487,0.402836879,0.582978723,0,0.00141844,0.012765957,0
1488,0.710526316,0.210526316,0.013157895,0,0.065789474,0
1490,0.567723343,0.244956772,0.023054755,0.005763689,0.158501441,0
1491,0.334657191,0.355978261,0.007525084,0.007734114,0.293687291,0.00041806
1492,0.265997491,0.484316186,0.064617315,0.011292346,0.17314931,0.000627353
1493,0.712177122,0.166051661,0.018450185,0,0.103321033,0
1494,0.587044534,0.277327935,0.006072874,0.006072874,0.12145749,0.002024291
1495,0.443312102,0.287261146,0.049681529,0.061783439,0.157324841,0.000636943
1496,0.464285714,0.321428571,0.053571429,0.017857143,0.142857143,0
